,date,county,state,fips,cases
454945,2020-08-21,Midland,Michigan,26111.0,369
454946,2020-08-21,Missaukee,Michigan,26113.0,42
454947,2020-08-21,Monroe,Michigan,26115.0,1136
454948,2020-08-21,Montcalm,Michigan,26117.0,209
454949,2020-08-21,Montmorency,Michigan,26119.0,11
454950,2020-08-21,Muskegon,Michigan,26121.0,1478
454951,2020-08-21,Newaygo,Michigan,26123.0,272
454952,2020-08-21,Oakland,Michigan,26125.0,16885
454953,2020-08-21,Oceana,Michigan,26127.0,492
454954,2020-08-21,Ogemaw,Michigan,26129.0,54
454955,2020-08-21,Ontonagon,Michigan,26131.0,29
454956,2020-08-21,Osceola,Michigan,26133.0,72
454957,2020-08-21,Oscoda,Michigan,26135.0,29
454958,2020-08-21,Otsego,Michigan,26137.0,148
454959,2020-08-21,Ottawa,Michigan,26139.0,1979
454960,2020-08-21,Presque Isle,Michigan,26141.0,21
454961,2020-08-21,Roscommon,Michigan,26143.0,60
454962,2020-08-21,Saginaw,Michigan,26145.0,2268
454963,2020-08-21,Sanilac,Michigan,26151.0,116
454964,2020-08-21,Schoolcraft,Michigan,26153.0,14
454965,2020-08-21,Shiawassee,Michigan,26155.0,367
454966,2020-08-21,St. Clair,Michigan,26147.0,866
454967,2020-08-21,St. Joseph,Michigan,26149.0,644
454968,2020-08-21,Tuscola,Michigan,26157.0,394
454969,2020-08-21,Unknown,Michigan,,548
454970,2020-08-21,Van Buren,Michigan,26159.0,531
454971,2020-08-21,Washtenaw,Michigan,26161.0,3249
454972,2020-08-21,Wayne,Michigan,26163.0,29647
454973,2020-08-21,Wexford,Michigan,26165.0,84
458118,2020-08-22,Alcona,Michigan,26001.0,30
458119,2020-08-22,Alger,Michigan,26003.0,18
458120,2020-08-22,Allegan,Michigan,26005.0,583
458121,2020-08-22,Alpena,Michigan,26007.0,131
458122,2020-08-22,Antrim,Michigan,26009.0,52
458123,2020-08-22,Arenac,Michigan,26011.0,49
458124,2020-08-22,Baraga,Michigan,26013.0,8
458125,2020-08-22,Barry,Michigan,26015.0,200
458126,2020-08-22,Bay,Michigan,26017.0,764
458127,2020-08-22,Benzie,Michigan,26019.0,39
458128,2020-08-22,Berrien,Michigan,26021.0,1583
458129,2020-08-22,Branch,Michigan,26023.0,1214
458130,2020-08-22,Calhoun,Michigan,26025.0,873
458131,2020-08-22,Cass,Michigan,26027.0,381
458132,2020-08-22,Charlevoix,Michigan,26029.0,63
458133,2020-08-22,Cheboygan,Michigan,26031.0,63
458134,2020-08-22,Chippewa,Michigan,26033.0,49
458135,2020-08-22,Clare,Michigan,26035.0,93
458136,2020-08-22,Clinton,Michigan,26037.0,447
458137,2020-08-22,Crawford,Michigan,26039.0,112
458138,2020-08-22,Delta,Michigan,26041.0,131
458139,2020-08-22,Dickinson,Michigan,26043.0,61
458140,2020-08-22,Eaton,Michigan,26045.0,488
458141,2020-08-22,Emmet,Michigan,26047.0,100
458142,2020-08-22,Genesee,Michigan,26049.0,3842
458143,2020-08-22,Gladwin,Michigan,26051.0,73
458144,2020-08-22,Gogebic,Michigan,26053.0,141
458145,2020-08-22,Grand Traverse,Michigan,26055.0,279
458146,2020-08-22,Gratiot,Michigan,26057.0,177
458147,2020-08-22,Hillsdale,Michigan,26059.0,288
458148,2020-08-22,Houghton,Michigan,26061.0,57
458149,2020-08-22,Huron,Michigan,26063.0,189
458150,2020-08-22,Ingham,Michigan,26065.0,1679
458151,2020-08-22,Ionia,Michigan,26067.0,285
458152,2020-08-22,Iosco,Michigan,26069.0,140
458153,2020-08-22,Iron,Michigan,26071.0,25
458154,2020-08-22,Isabella,Michigan,26073.0,298
458155,2020-08-22,Jackson,Michigan,26075.0,2494
458156,2020-08-22,Kalamazoo,Michigan,26077.0,1809
458157,2020-08-22,Kalkaska,Michigan,26079.0,60
458158,2020-08-22,Kent,Michigan,26081.0,7999
458159,2020-08-22,Keweenaw,Michigan,26083.0,2
458160,2020-08-22,Lake,Michigan,26085.0,29
458161,2020-08-22,Lapeer,Michigan,26087.0,819
458162,2020-08-22,Leelanau,Michigan,26089.0,83
458163,2020-08-22,Lenawee,Michigan,26091.0,1218
458164,2020-08-22,Livingston,Michigan,26093.0,1025
458165,2020-08-22,Luce,Michigan,26095.0,33
458166,2020-08-22,Mackinac,Michigan,26097.0,31
458167,2020-08-22,Macomb,Michigan,26099.0,12121
458168,2020-08-22,Manistee,Michigan,26101.0,56
458169,2020-08-22,Marquette,Michigan,26103.0,230
458170,2020-08-22,Mason,Michigan,26105.0,110
458171,2020-08-22,Mecosta,Michigan,26107.0,76
458172,2020-08-22,Menominee,Michigan,26109.0,222
458173,2020-08-22,Midland,Michigan,26111.0,380
458174,2020-08-22,Missaukee,Michigan,26113.0,42
458175,2020-08-22,Monroe,Michigan,26115.0,1170
458176,2020-08-22,Montcalm,Michigan,26117.0,212
458177,2020-08-22,Montmorency,Michigan,26119.0,12
458178,2020-08-22,Muskegon,Michigan,26121.0,1486
458179,2020-08-22,Newaygo,Michigan,26123.0,279
458180,2020-08-22,Oakland,Michigan,26125.0,17106
458181,2020-08-22,Oceana,Michigan,26127.0,495
458182,2020-08-22,Ogemaw,Michigan,26129.0,54
458183,2020-08-22,Ontonagon,Michigan,26131.0,32
458184,2020-08-22,Osceola,Michigan,26133.0,73
458185,2020-08-22,Oscoda,Michigan,26135.0,29
458186,2020-08-22,Otsego,Michigan,26137.0,148
458187,2020-08-22,Ottawa,Michigan,26139.0,1988
458188,2020-08-22,Presque Isle,Michigan,26141.0,21
458189,2020-08-22,Roscommon,Michigan,26143.0,64
458190,2020-08-22,Saginaw,Michigan,26145.0,2345
458191,2020-08-22,Sanilac,Michigan,26151.0,116
458192,2020-08-22,Schoolcraft,Michigan,26153.0,15
458193,2020-08-22,Shiawassee,Michigan,26155.0,378
458194,2020-08-22,St. Clair,Michigan,26147.0,876
458195,2020-08-22,St. Joseph,Michigan,26149.0,657
458196,2020-08-22,Tuscola,Michigan,26157.0,415
458197,2020-08-22,Unknown,Michigan,,548
458198,2020-08-22,Van Buren,Michigan,26159.0,563
458199,2020-08-22,Washtenaw,Michigan,26161.0,3249
458200,2020-08-22,Wayne,Michigan,26163.0,29879
458201,2020-08-22,Wexford,Michigan,26165.0,87
461345,2020-08-23,Alcona,Michigan,26001.0,30
461346,2020-08-23,Alger,Michigan,26003.0,18
461347,2020-08-23,Allegan,Michigan,26005.0,597
461348,2020-08-23,Alpena,Michigan,26007.0,131
461349,2020-08-23,Antrim,Michigan,26009.0,53
461350,2020-08-23,Arenac,Michigan,26011.0,49
461351,2020-08-23,Baraga,Michigan,26013.0,8
461352,2020-08-23,Barry,Michigan,26015.0,203
461353,2020-08-23,Bay,Michigan,26017.0,770
461354,2020-08-23,Benzie,Michigan,26019.0,40
461355,2020-08-23,Berrien,Michigan,26021.0,1584
461356,2020-08-23,Branch,Michigan,26023.0,1216
461357,2020-08-23,Calhoun,Michigan,26025.0,878
461358,2020-08-23,Cass,Michigan,26027.0,384
461359,2020-08-23,Charlevoix,Michigan,26029.0,63
461360,2020-08-23,Cheboygan,Michigan,26031.0,62
461361,2020-08-23,Chippewa,Michigan,26033.0,49
461362,2020-08-23,Clare,Michigan,26035.0,93
461363,2020-08-23,Clinton,Michigan,26037.0,452
461364,2020-08-23,Crawford,Michigan,26039.0,112
461365,2020-08-23,Delta,Michigan,26041.0,135
461366,2020-08-23,Dickinson,Michigan,26043.0,61
461367,2020-08-23,Eaton,Michigan,26045.0,490
461368,2020-08-23,Emmet,Michigan,26047.0,103
461369,2020-08-23,Genesee,Michigan,26049.0,3854
461370,2020-08-23,Gladwin,Michigan,26051.0,74
461371,2020-08-23,Gogebic,Michigan,26053.0,143
461372,2020-08-23,Grand Traverse,Michigan,26055.0,280
461373,2020-08-23,Gratiot,Michigan,26057.0,179
461374,2020-08-23,Hillsdale,Michigan,26059.0,290
461375,2020-08-23,Houghton,Michigan,26061.0,58
461376,2020-08-23,Huron,Michigan,26063.0,193
461377,2020-08-23,Ingham,Michigan,26065.0,1691
461378,2020-08-23,Ionia,Michigan,26067.0,287
461379,2020-08-23,Iosco,Michigan,26069.0,140
461380,2020-08-23,Iron,Michigan,26071.0,25
461381,2020-08-23,Isabella,Michigan,26073.0,324
461382,2020-08-23,Jackson,Michigan,26075.0,2496
461383,2020-08-23,Kalamazoo,Michigan,26077.0,1828
461384,2020-08-23,Kalkaska,Michigan,26079.0,61
461385,2020-08-23,Kent,Michigan,26081.0,8055
461386,2020-08-23,Keweenaw,Michigan,26083.0,2
461387,2020-08-23,Lake,Michigan,26085.0,29
461388,2020-08-23,Lapeer,Michigan,26087.0,822
461389,2020-08-23,Leelanau,Michigan,26089.0,83
461390,2020-08-23,Lenawee,Michigan,26091.0,1225
461391,2020-08-23,Livingston,Michigan,26093.0,1025
461392,2020-08-23,Luce,Michigan,26095.0,33
461393,2020-08-23,Mackinac,Michigan,26097.0,31
461394,2020-08-23,Macomb,Michigan,26099.0,12258
461395,2020-08-23,Manistee,Michigan,26101.0,58
461396,2020-08-23,Marquette,Michigan,26103.0,230
461397,2020-08-23,Mason,Michigan,26105.0,114
461398,2020-08-23,Mecosta,Michigan,26107.0,78
461399,2020-08-23,Menominee,Michigan,26109.0,223
461400,2020-08-23,Midland,Michigan,26111.0,380
461401,2020-08-23,Missaukee,Michigan,26113.0,43
461402,2020-08-23,Monroe,Michigan,26115.0,1184
461403,2020-08-23,Montcalm,Michigan,26117.0,213
461404,2020-08-23,Montmorency,Michigan,26119.0,12
461405,2020-08-23,Muskegon,Michigan,26121.0,1492
461406,2020-08-23,Newaygo,Michigan,26123.0,284
461407,2020-08-23,Oakland,Michigan,26125.0,17225
461408,2020-08-23,Oceana,Michigan,26127.0,495
461409,2020-08-23,Ogemaw,Michigan,26129.0,54
461410,2020-08-23,Ontonagon,Michigan,26131.0,32
461411,2020-08-23,Osceola,Michigan,26133.0,74
461412,2020-08-23,Oscoda,Michigan,26135.0,29
461413,2020-08-23,Otsego,Michigan,26137.0,148
461414,2020-08-23,Ottawa,Michigan,26139.0,2009
461415,2020-08-23,Presque Isle,Michigan,26141.0,21
461416,2020-08-23,Roscommon,Michigan,26143.0,70
461417,2020-08-23,Saginaw,Michigan,26145.0,2362
461418,2020-08-23,Sanilac,Michigan,26151.0,116
461419,2020-08-23,Schoolcraft,Michigan,26153.0,15
461420,2020-08-23,Shiawassee,Michigan,26155.0,379
461421,2020-08-23,St. Clair,Michigan,26147.0,882
461422,2020-08-23,St. Joseph,Michigan,26149.0,661
461423,2020-08-23,Tuscola,Michigan,26157.0,417
461424,2020-08-23,Unknown,Michigan,,557
461425,2020-08-23,Van Buren,Michigan,26159.0,576
461426,2020-08-23,Washtenaw,Michigan,26161.0,3249
461427,2020-08-23,Wayne,Michigan,26163.0,30038
461428,2020-08-23,Wexford,Michigan,26165.0,88
464576,2020-08-24,Alcona,Michigan,26001.0,30
464577,2020-08-24,Alger,Michigan,26003.0,17
464578,2020-08-24,Allegan,Michigan,26005.0,600
464579,2020-08-24,Alpena,Michigan,26007.0,131
464580,2020-08-24,Antrim,Michigan,26009.0,52
464581,2020-08-24,Arenac,Michigan,26011.0,51
464582,2020-08-24,Baraga,Michigan,26013.0,8
464583,2020-08-24,Barry,Michigan,26015.0,204
464584,2020-08-24,Bay,Michigan,26017.0,780
464585,2020-08-24,Benzie,Michigan,26019.0,42
464586,2020-08-24,Berrien,Michigan,26021.0,1614
464587,2020-08-24,Branch,Michigan,26023.0,1221
464588,2020-08-24,Calhoun,Michigan,26025.0,886
464589,2020-08-24,Cass,Michigan,26027.0,387
464590,2020-08-24,Charlevoix,Michigan,26029.0,70
464591,2020-08-24,Cheboygan,Michigan,26031.0,65
464592,2020-08-24,Chippewa,Michigan,26033.0,49
464593,2020-08-24,Clare,Michigan,26035.0,94
464594,2020-08-24,Clinton,Michigan,26037.0,456
464595,2020-08-24,Crawford,Michigan,26039.0,113
464596,2020-08-24,Delta,Michigan,26041.0,133
464597,2020-08-24,Dickinson,Michigan,26043.0,61
464598,2020-08-24,Eaton,Michigan,26045.0,492
464599,2020-08-24,Emmet,Michigan,26047.0,108
464600,2020-08-24,Genesee,Michigan,26049.0,3869
464601,2020-08-24,Gladwin,Michigan,26051.0,74
464602,2020-08-24,Gogebic,Michigan,26053.0,143
464603,2020-08-24,Grand Traverse,Michigan,26055.0,289
464604,2020-08-24,Gratiot,Michigan,26057.0,183
464605,2020-08-24,Hillsdale,Michigan,26059.0,294
464606,2020-08-24,Houghton,Michigan,26061.0,59
464607,2020-08-24,Huron,Michigan,26063.0,194
464608,2020-08-24,Ingham,Michigan,26065.0,1705
464609,2020-08-24,Ionia,Michigan,26067.0,291
464610,2020-08-24,Iosco,Michigan,26069.0,140
464611,2020-08-24,Iron,Michigan,26071.0,25
464612,2020-08-24,Isabella,Michigan,26073.0,337
464613,2020-08-24,Jackson,Michigan,26075.0,2498
464614,2020-08-24,Kalamazoo,Michigan,26077.0,1844
464615,2020-08-24,Kalkaska,Michigan,26079.0,62
464616,2020-08-24,Kent,Michigan,26081.0,8119
464617,2020-08-24,Keweenaw,Michigan,26083.0,3
464618,2020-08-24,Lake,Michigan,26085.0,29
464619,2020-08-24,Lapeer,Michigan,26087.0,828
464620,2020-08-24,Leelanau,Michigan,26089.0,84
464621,2020-08-24,Lenawee,Michigan,26091.0,1236
464622,2020-08-24,Livingston,Michigan,26093.0,1069
464623,2020-08-24,Luce,Michigan,26095.0,33
464624,2020-08-24,Mackinac,Michigan,26097.0,33
464625,2020-08-24,Macomb,Michigan,26099.0,12396
464626,2020-08-24,Manistee,Michigan,26101.0,58
464627,2020-08-24,Marquette,Michigan,26103.0,233
464628,2020-08-24,Mason,Michigan,26105.0,114
464629,2020-08-24,Mecosta,Michigan,26107.0,80
464630,2020-08-24,Menominee,Michigan,26109.0,229
464631,2020-08-24,Midland,Michigan,26111.0,385
464632,2020-08-24,Missaukee,Michigan,26113.0,43
464633,2020-08-24,Monroe,Michigan,26115.0,1198
464634,2020-08-24,Montcalm,Michigan,26117.0,213
464635,2020-08-24,Montmorency,Michigan,26119.0,12
464636,2020-08-24,Muskegon,Michigan,26121.0,1506
464637,2020-08-24,Newaygo,Michigan,26123.0,285
464638,2020-08-24,Oakland,Michigan,26125.0,17358
464639,2020-08-24,Oceana,Michigan,26127.0,497
464640,2020-08-24,Ogemaw,Michigan,26129.0,55
464641,2020-08-24,Ontonagon,Michigan,26131.0,33
464642,2020-08-24,Osceola,Michigan,26133.0,74
464643,2020-08-24,Oscoda,Michigan,26135.0,29
464644,2020-08-24,Otsego,Michigan,26137.0,150
464645,2020-08-24,Ottawa,Michigan,26139.0,2014
464646,2020-08-24,Presque Isle,Michigan,26141.0,21
464647,2020-08-24,Roscommon,Michigan,26143.0,71
464648,2020-08-24,Saginaw,Michigan,26145.0,2391
464649,2020-08-24,Sanilac,Michigan,26151.0,117
464650,2020-08-24,Schoolcraft,Michigan,26153.0,15
464651,2020-08-24,Shiawassee,Michigan,26155.0,387
464652,2020-08-24,St. Clair,Michigan,26147.0,884
464653,2020-08-24,St. Joseph,Michigan,26149.0,667
464654,2020-08-24,Tuscola,Michigan,26157.0,422
464655,2020-08-24,Unknown,Michigan,,604
464656,2020-08-24,Van Buren,Michigan,26159.0,579
464657,2020-08-24,Washtenaw,Michigan,26161.0,3306
464658,2020-08-24,Wayne,Michigan,26163.0,30191
464659,2020-08-24,Wexford,Michigan,26165.0,94
467805,2020-08-25,Alcona,Michigan,26001.0,31
467806,2020-08-25,Alger,Michigan,26003.0,17
467807,2020-08-25,Allegan,Michigan,26005.0,606
467808,2020-08-25,Alpena,Michigan,26007.0,132
467809,2020-08-25,Antrim,Michigan,26009.0,53
467810,2020-08-25,Arenac,Michigan,26011.0,51
467811,2020-08-25,Baraga,Michigan,26013.0,8
467812,2020-08-25,Barry,Michigan,26015.0,208
467813,2020-08-25,Bay,Michigan,26017.0,786
467814,2020-08-25,Benzie,Michigan,26019.0,41
467815,2020-08-25,Berrien,Michigan,26021.0,1622
467816,2020-08-25,Branch,Michigan,26023.0,1223
467817,2020-08-25,Calhoun,Michigan,26025.0,897
467818,2020-08-25,Cass,Michigan,26027.0,393
467819,2020-08-25,Charlevoix,Michigan,26029.0,71
467820,2020-08-25,Cheboygan,Michigan,26031.0,65
467821,2020-08-25,Chippewa,Michigan,26033.0,52
467822,2020-08-25,Clare,Michigan,26035.0,97
467823,2020-08-25,Clinton,Michigan,26037.0,461
467824,2020-08-25,Crawford,Michigan,26039.0,113
467825,2020-08-25,Delta,Michigan,26041.0,134
467826,2020-08-25,Dickinson,Michigan,26043.0,61
467827,2020-08-25,Eaton,Michigan,26045.0,497
467828,2020-08-25,Emmet,Michigan,26047.0,108
467829,2020-08-25,Genesee,Michigan,26049.0,3888
467830,2020-08-25,Gladwin,Michigan,26051.0,75
467831,2020-08-25,Gogebic,Michigan,26053.0,142
467832,2020-08-25,Grand Traverse,Michigan,26055.0,298
467833,2020-08-25,Gratiot,Michigan,26057.0,187
467834,2020-08-25,Hillsdale,Michigan,26059.0,297
467835,2020-08-25,Houghton,Michigan,26061.0,61
467836,2020-08-25,Huron,Michigan,26063.0,194
467837,2020-08-25,Ingham,Michigan,26065.0,1714
467838,2020-08-25,Ionia,Michigan,26067.0,292
467839,2020-08-25,Iosco,Michigan,26069.0,141
467840,2020-08-25,Iron,Michigan,26071.0,26
467841,2020-08-25,Isabella,Michigan,26073.0,354
467842,2020-08-25,Jackson,Michigan,26075.0,2509
467843,2020-08-25,Kalamazoo,Michigan,26077.0,1857
467844,2020-08-25,Kalkaska,Michigan,26079.0,62
467845,2020-08-25,Kent,Michigan,26081.0,8171
467846,2020-08-25,Keweenaw,Michigan,26083.0,2
467847,2020-08-25,Lake,Michigan,26085.0,29
467848,2020-08-25,Lapeer,Michigan,26087.0,828
467849,2020-08-25,Leelanau,Michigan,26089.0,84
467850,2020-08-25,Lenawee,Michigan,26091.0,1243
467851,2020-08-25,Livingston,Michigan,26093.0,1078
467852,2020-08-25,Luce,Michigan,26095.0,120
467853,2020-08-25,Mackinac,Michigan,26097.0,32
467854,2020-08-25,Macomb,Michigan,26099.0,12498
467855,2020-08-25,Manistee,Michigan,26101.0,60
467856,2020-08-25,Marquette,Michigan,26103.0,233
467857,2020-08-25,Mason,Michigan,26105.0,115
467858,2020-08-25,Mecosta,Michigan,26107.0,82
467859,2020-08-25,Menominee,Michigan,26109.0,233
467860,2020-08-25,Midland,Michigan,26111.0,389
467861,2020-08-25,Missaukee,Michigan,26113.0,43
467862,2020-08-25,Monroe,Michigan,26115.0,1230
467863,2020-08-25,Montcalm,Michigan,26117.0,216
467864,2020-08-25,Montmorency,Michigan,26119.0,12
467865,2020-08-25,Muskegon,Michigan,26121.0,1907
467866,2020-08-25,Newaygo,Michigan,26123.0,287
467867,2020-08-25,Oakland,Michigan,26125.0,17459
467868,2020-08-25,Oceana,Michigan,26127.0,498
467869,2020-08-25,Ogemaw,Michigan,26129.0,55
467870,2020-08-25,Ontonagon,Michigan,26131.0,33
467871,2020-08-25,Osceola,Michigan,26133.0,74
467872,2020-08-25,Oscoda,Michigan,26135.0,29
467873,2020-08-25,Otsego,Michigan,26137.0,152
467874,2020-08-25,Ottawa,Michigan,26139.0,2021
467875,2020-08-25,Presque Isle,Michigan,26141.0,21
467876,2020-08-25,Roscommon,Michigan,26143.0,72
467877,2020-08-25,Saginaw,Michigan,26145.0,2411
467878,2020-08-25,Sanilac,Michigan,26151.0,118
467879,2020-08-25,Schoolcraft,Michigan,26153.0,15
467880,2020-08-25,Shiawassee,Michigan,26155.0,400
467881,2020-08-25,St. Clair,Michigan,26147.0,889
467882,2020-08-25,St. Joseph,Michigan,26149.0,670
467883,2020-08-25,Tuscola,Michigan,26157.0,427
467884,2020-08-25,Unknown,Michigan,,319
467885,2020-08-25,Van Buren,Michigan,26159.0,582
467886,2020-08-25,Washtenaw,Michigan,26161.0,3328
467887,2020-08-25,Wayne,Michigan,26163.0,30358
467888,2020-08-25,Wexford,Michigan,26165.0,95
471035,2020-08-26,Alcona,Michigan,26001.0,31
471036,2020-08-26,Alger,Michigan,26003.0,17
471037,2020-08-26,Allegan,Michigan,26005.0,613
471038,2020-08-26,Alpena,Michigan,26007.0,132
471039,2020-08-26,Antrim,Michigan,26009.0,55
471040,2020-08-26,Arenac,Michigan,26011.0,52
471041,2020-08-26,Baraga,Michigan,26013.0,8
471042,2020-08-26,Barry,Michigan,26015.0,209
471043,2020-08-26,Bay,Michigan,26017.0,790
471044,2020-08-26,Benzie,Michigan,26019.0,41
471045,2020-08-26,Berrien,Michigan,26021.0,1630
471046,2020-08-26,Branch,Michigan,26023.0,1240
471047,2020-08-26,Calhoun,Michigan,26025.0,909
471048,2020-08-26,Cass,Michigan,26027.0,395
471049,2020-08-26,Charlevoix,Michigan,26029.0,73
471050,2020-08-26,Cheboygan,Michigan,26031.0,67
471051,2020-08-26,Chippewa,Michigan,26033.0,52
471052,2020-08-26,Clare,Michigan,26035.0,98
471053,2020-08-26,Clinton,Michigan,26037.0,466
471054,2020-08-26,Crawford,Michigan,26039.0,113
471055,2020-08-26,Delta,Michigan,26041.0,137
471056,2020-08-26,Dickinson,Michigan,26043.0,63
471057,2020-08-26,Eaton,Michigan,26045.0,499
471058,2020-08-26,Emmet,Michigan,26047.0,111
471059,2020-08-26,Genesee,Michigan,26049.0,3914
471060,2020-08-26,Gladwin,Michigan,26051.0,75
471061,2020-08-26,Gogebic,Michigan,26053.0,142
471062,2020-08-26,Grand Traverse,Michigan,26055.0,315
471063,2020-08-26,Gratiot,Michigan,26057.0,189
471064,2020-08-26,Hillsdale,Michigan,26059.0,298
471065,2020-08-26,Houghton,Michigan,26061.0,61
471066,2020-08-26,Huron,Michigan,26063.0,196
471067,2020-08-26,Ingham,Michigan,26065.0,1742
471068,2020-08-26,Ionia,Michigan,26067.0,294
471069,2020-08-26,Iosco,Michigan,26069.0,141
471070,2020-08-26,Iron,Michigan,26071.0,27
471071,2020-08-26,Isabella,Michigan,26073.0,379
471072,2020-08-26,Jackson,Michigan,26075.0,2514
471073,2020-08-26,Kalamazoo,Michigan,26077.0,1864
471074,2020-08-26,Kalkaska,Michigan,26079.0,63
471075,2020-08-26,Kent,Michigan,26081.0,8235
471076,2020-08-26,Keweenaw,Michigan,26083.0,2
471077,2020-08-26,Lake,Michigan,26085.0,29
471078,2020-08-26,Lapeer,Michigan,26087.0,830
471079,2020-08-26,Leelanau,Michigan,26089.0,84
471080,2020-08-26,Lenawee,Michigan,26091.0,1250
471081,2020-08-26,Livingston,Michigan,26093.0,1096
471082,2020-08-26,Luce,Michigan,26095.0,120
471083,2020-08-26,Mackinac,Michigan,26097.0,32
471084,2020-08-26,Macomb,Michigan,26099.0,12603
471085,2020-08-26,Manistee,Michigan,26101.0,63
471086,2020-08-26,Marquette,Michigan,26103.0,238
471087,2020-08-26,Mason,Michigan,26105.0,116
471088,2020-08-26,Mecosta,Michigan,26107.0,82
471089,2020-08-26,Menominee,Michigan,26109.0,233
471090,2020-08-26,Midland,Michigan,26111.0,398
471091,2020-08-26,Missaukee,Michigan,26113.0,43
471092,2020-08-26,Monroe,Michigan,26115.0,1242
471093,2020-08-26,Montcalm,Michigan,26117.0,217
471094,2020-08-26,Montmorency,Michigan,26119.0,12
471095,2020-08-26,Muskegon,Michigan,26121.0,1917
471096,2020-08-26,Newaygo,Michigan,26123.0,289
471097,2020-08-26,Oakland,Michigan,26125.0,17579
471098,2020-08-26,Oceana,Michigan,26127.0,499
471099,2020-08-26,Ogemaw,Michigan,26129.0,56
471100,2020-08-26,Ontonagon,Michigan,26131.0,34
471101,2020-08-26,Osceola,Michigan,26133.0,74
471102,2020-08-26,Oscoda,Michigan,26135.0,29
471103,2020-08-26,Otsego,Michigan,26137.0,154
471104,2020-08-26,Ottawa,Michigan,26139.0,2038
471105,2020-08-26,Presque Isle,Michigan,26141.0,21
471106,2020-08-26,Roscommon,Michigan,26143.0,73
471107,2020-08-26,Saginaw,Michigan,26145.0,2433
471108,2020-08-26,Sanilac,Michigan,26151.0,121
471109,2020-08-26,Schoolcraft,Michigan,26153.0,15
471110,2020-08-26,Shiawassee,Michigan,26155.0,402
471111,2020-08-26,St. Clair,Michigan,26147.0,898
471112,2020-08-26,St. Joseph,Michigan,26149.0,669
471113,2020-08-26,Tuscola,Michigan,26157.0,431
471114,2020-08-26,Unknown,Michigan,,321
471115,2020-08-26,Van Buren,Michigan,26159.0,586
471116,2020-08-26,Washtenaw,Michigan,26161.0,3351
471117,2020-08-26,Wayne,Michigan,26163.0,30620
471118,2020-08-26,Wexford,Michigan,26165.0,95
474267,2020-08-27,Alcona,Michigan,26001.0,31
474268,2020-08-27,Alger,Michigan,26003.0,17
474269,2020-08-27,Allegan,Michigan,26005.0,616
474270,2020-08-27,Alpena,Michigan,26007.0,132
474271,2020-08-27,Antrim,Michigan,26009.0,55
474272,2020-08-27,Arenac,Michigan,26011.0,52
474273,2020-08-27,Baraga,Michigan,26013.0,8
474274,2020-08-27,Barry,Michigan,26015.0,210
474275,2020-08-27,Bay,Michigan,26017.0,792
474276,2020-08-27,Benzie,Michigan,26019.0,42
474277,2020-08-27,Berrien,Michigan,26021.0,1644
474278,2020-08-27,Branch,Michigan,26023.0,1249
474279,2020-08-27,Calhoun,Michigan,26025.0,947
474280,2020-08-27,Cass,Michigan,26027.0,398
474281,2020-08-27,Charlevoix,Michigan,26029.0,74
474282,2020-08-27,Cheboygan,Michigan,26031.0,69
474283,2020-08-27,Chippewa,Michigan,26033.0,52
474284,2020-08-27,Clare,Michigan,26035.0,99
474285,2020-08-27,Clinton,Michigan,26037.0,469
474286,2020-08-27,Crawford,Michigan,26039.0,114
474287,2020-08-27,Delta,Michigan,26041.0,140
474288,2020-08-27,Dickinson,Michigan,26043.0,63
474289,2020-08-27,Eaton,Michigan,26045.0,503
474290,2020-08-27,Emmet,Michigan,26047.0,114
474291,2020-08-27,Genesee,Michigan,26049.0,3927
474292,2020-08-27,Gladwin,Michigan,26051.0,75
474293,2020-08-27,Gogebic,Michigan,26053.0,142
474294,2020-08-27,Grand Traverse,Michigan,26055.0,338
474295,2020-08-27,Gratiot,Michigan,26057.0,188
474296,2020-08-27,Hillsdale,Michigan,26059.0,299
474297,2020-08-27,Houghton,Michigan,26061.0,62
474298,2020-08-27,Huron,Michigan,26063.0,197
474299,2020-08-27,Ingham,Michigan,26065.0,1735
474300,2020-08-27,Ionia,Michigan,26067.0,295
474301,2020-08-27,Iosco,Michigan,26069.0,141
474302,2020-08-27,Iron,Michigan,26071.0,27
474303,2020-08-27,Isabella,Michigan,26073.0,406
474304,2020-08-27,Jackson,Michigan,26075.0,2524
474305,2020-08-27,Kalamazoo,Michigan,26077.0,1890
474306,2020-08-27,Kalkaska,Michigan,26079.0,64
474307,2020-08-27,Kent,Michigan,26081.0,8290
474308,2020-08-27,Keweenaw,Michigan,26083.0,2
474309,2020-08-27,Lake,Michigan,26085.0,29
474310,2020-08-27,Lapeer,Michigan,26087.0,828
474311,2020-08-27,Leelanau,Michigan,26089.0,86
474312,2020-08-27,Lenawee,Michigan,26091.0,1259
474313,2020-08-27,Livingston,Michigan,26093.0,1112
474314,2020-08-27,Luce,Michigan,26095.0,120
474315,2020-08-27,Mackinac,Michigan,26097.0,33
474316,2020-08-27,Macomb,Michigan,26099.0,12697
474317,2020-08-27,Manistee,Michigan,26101.0,63
474318,2020-08-27,Marquette,Michigan,26103.0,239
474319,2020-08-27,Mason,Michigan,26105.0,117
474320,2020-08-27,Mecosta,Michigan,26107.0,83
474321,2020-08-27,Menominee,Michigan,26109.0,234
474322,2020-08-27,Midland,Michigan,26111.0,403
474323,2020-08-27,Missaukee,Michigan,26113.0,43
