,date,county,state,fips,deaths
164510,2020-05-21,Grand Traverse,Michigan,26055.0,5
164511,2020-05-21,Gratiot,Michigan,26057.0,4
164512,2020-05-21,Hillsdale,Michigan,26059.0,24
164513,2020-05-21,Houghton,Michigan,26061.0,0
164514,2020-05-21,Huron,Michigan,26063.0,1
164515,2020-05-21,Ingham,Michigan,26065.0,24
164516,2020-05-21,Ionia,Michigan,26067.0,3
164517,2020-05-21,Iosco,Michigan,26069.0,9
164518,2020-05-21,Isabella,Michigan,26073.0,7
164519,2020-05-21,Jackson,Michigan,26075.0,45
164520,2020-05-21,Kalamazoo,Michigan,26077.0,45
164521,2020-05-21,Kalkaska,Michigan,26079.0,2
164522,2020-05-21,Kent,Michigan,26081.0,62
164523,2020-05-21,Lake,Michigan,26085.0,0
164524,2020-05-21,Lapeer,Michigan,26087.0,33
164525,2020-05-21,Leelanau,Michigan,26089.0,0
164526,2020-05-21,Lenawee,Michigan,26091.0,6
164527,2020-05-21,Livingston,Michigan,26093.0,27
164528,2020-05-21,Luce,Michigan,26095.0,0
164529,2020-05-21,Mackinac,Michigan,26097.0,0
164530,2020-05-21,Macomb,Michigan,26099.0,777
164531,2020-05-21,Manistee,Michigan,26101.0,0
164532,2020-05-21,Marquette,Michigan,26103.0,10
164533,2020-05-21,Mason,Michigan,26105.0,0
164534,2020-05-21,Mecosta,Michigan,26107.0,2
164535,2020-05-21,Menominee,Michigan,26109.0,0
164536,2020-05-21,Midland,Michigan,26111.0,8
164537,2020-05-21,Missaukee,Michigan,26113.0,1
164538,2020-05-21,Monroe,Michigan,26115.0,18
164539,2020-05-21,Montcalm,Michigan,26117.0,1
164540,2020-05-21,Montmorency,Michigan,26119.0,0
164541,2020-05-21,Muskegon,Michigan,26121.0,26
164542,2020-05-21,Newaygo,Michigan,26123.0,0
164543,2020-05-21,Oakland,Michigan,26125.0,945
164544,2020-05-21,Oceana,Michigan,26127.0,2
164545,2020-05-21,Ogemaw,Michigan,26129.0,0
164546,2020-05-21,Osceola,Michigan,26133.0,0
164547,2020-05-21,Oscoda,Michigan,26135.0,1
164548,2020-05-21,Otsego,Michigan,26137.0,10
164549,2020-05-21,Ottawa,Michigan,26139.0,26
164550,2020-05-21,Presque Isle,Michigan,26141.0,0
164551,2020-05-21,Roscommon,Michigan,26143.0,0
164552,2020-05-21,Saginaw,Michigan,26145.0,103
164553,2020-05-21,Sanilac,Michigan,26151.0,5
164554,2020-05-21,Schoolcraft,Michigan,26153.0,0
164555,2020-05-21,Shiawassee,Michigan,26155.0,22
164556,2020-05-21,St. Clair,Michigan,26147.0,33
164557,2020-05-21,St. Joseph,Michigan,26149.0,2
164558,2020-05-21,Tuscola,Michigan,26157.0,22
164559,2020-05-21,Unknown,Michigan,,2
164560,2020-05-21,Van Buren,Michigan,26159.0,6
164561,2020-05-21,Washtenaw,Michigan,26161.0,102
164562,2020-05-21,Wayne,Michigan,26163.0,2315
164563,2020-05-21,Wexford,Michigan,26165.0,2
167520,2020-05-22,Alcona,Michigan,26001.0,1
167521,2020-05-22,Allegan,Michigan,26005.0,6
167522,2020-05-22,Alpena,Michigan,26007.0,9
167523,2020-05-22,Antrim,Michigan,26009.0,0
167524,2020-05-22,Arenac,Michigan,26011.0,1
167525,2020-05-22,Baraga,Michigan,26013.0,0
167526,2020-05-22,Barry,Michigan,26015.0,2
167527,2020-05-22,Bay,Michigan,26017.0,16
167528,2020-05-22,Benzie,Michigan,26019.0,0
167529,2020-05-22,Berrien,Michigan,26021.0,43
167530,2020-05-22,Branch,Michigan,26023.0,24
167531,2020-05-22,Calhoun,Michigan,26025.0,20
167532,2020-05-22,Cass,Michigan,26027.0,2
167533,2020-05-22,Charlevoix,Michigan,26029.0,1
167534,2020-05-22,Cheboygan,Michigan,26031.0,1
167535,2020-05-22,Chippewa,Michigan,26033.0,0
167536,2020-05-22,Clare,Michigan,26035.0,2
167537,2020-05-22,Clinton,Michigan,26037.0,10
167538,2020-05-22,Crawford,Michigan,26039.0,5
167539,2020-05-22,Delta,Michigan,26041.0,2
167540,2020-05-22,Dickinson,Michigan,26043.0,2
167541,2020-05-22,Eaton,Michigan,26045.0,6
167542,2020-05-22,Emmet,Michigan,26047.0,2
167543,2020-05-22,Genesee,Michigan,26049.0,240
167544,2020-05-22,Gladwin,Michigan,26051.0,1
167545,2020-05-22,Gogebic,Michigan,26053.0,1
167546,2020-05-22,Grand Traverse,Michigan,26055.0,5
167547,2020-05-22,Gratiot,Michigan,26057.0,5
167548,2020-05-22,Hillsdale,Michigan,26059.0,24
167549,2020-05-22,Houghton,Michigan,26061.0,0
167550,2020-05-22,Huron,Michigan,26063.0,1
167551,2020-05-22,Ingham,Michigan,26065.0,24
167552,2020-05-22,Ionia,Michigan,26067.0,3
167553,2020-05-22,Iosco,Michigan,26069.0,9
167554,2020-05-22,Isabella,Michigan,26073.0,7
167555,2020-05-22,Jackson,Michigan,26075.0,45
167556,2020-05-22,Kalamazoo,Michigan,26077.0,47
167557,2020-05-22,Kalkaska,Michigan,26079.0,2
167558,2020-05-22,Kent,Michigan,26081.0,65
167559,2020-05-22,Lake,Michigan,26085.0,0
167560,2020-05-22,Lapeer,Michigan,26087.0,33
167561,2020-05-22,Leelanau,Michigan,26089.0,0
167562,2020-05-22,Lenawee,Michigan,26091.0,6
167563,2020-05-22,Livingston,Michigan,26093.0,27
167564,2020-05-22,Luce,Michigan,26095.0,0
167565,2020-05-22,Mackinac,Michigan,26097.0,0
167566,2020-05-22,Macomb,Michigan,26099.0,781
167567,2020-05-22,Manistee,Michigan,26101.0,0
167568,2020-05-22,Marquette,Michigan,26103.0,10
167569,2020-05-22,Mason,Michigan,26105.0,0
167570,2020-05-22,Mecosta,Michigan,26107.0,2
167571,2020-05-22,Menominee,Michigan,26109.0,0
167572,2020-05-22,Midland,Michigan,26111.0,8
167573,2020-05-22,Missaukee,Michigan,26113.0,1
167574,2020-05-22,Monroe,Michigan,26115.0,19
167575,2020-05-22,Montcalm,Michigan,26117.0,1
167576,2020-05-22,Montmorency,Michigan,26119.0,0
167577,2020-05-22,Muskegon,Michigan,26121.0,26
167578,2020-05-22,Newaygo,Michigan,26123.0,0
167579,2020-05-22,Oakland,Michigan,26125.0,944
167580,2020-05-22,Oceana,Michigan,26127.0,2
167581,2020-05-22,Ogemaw,Michigan,26129.0,0
167582,2020-05-22,Osceola,Michigan,26133.0,0
167583,2020-05-22,Oscoda,Michigan,26135.0,1
167584,2020-05-22,Otsego,Michigan,26137.0,10
167585,2020-05-22,Ottawa,Michigan,26139.0,26
167586,2020-05-22,Presque Isle,Michigan,26141.0,0
167587,2020-05-22,Roscommon,Michigan,26143.0,0
167588,2020-05-22,Saginaw,Michigan,26145.0,104
167589,2020-05-22,Sanilac,Michigan,26151.0,5
167590,2020-05-22,Schoolcraft,Michigan,26153.0,0
167591,2020-05-22,Shiawassee,Michigan,26155.0,22
167592,2020-05-22,St. Clair,Michigan,26147.0,33
167593,2020-05-22,St. Joseph,Michigan,26149.0,2
167594,2020-05-22,Tuscola,Michigan,26157.0,23
167595,2020-05-22,Unknown,Michigan,,2
167596,2020-05-22,Van Buren,Michigan,26159.0,6
167597,2020-05-22,Washtenaw,Michigan,26161.0,103
167598,2020-05-22,Wayne,Michigan,26163.0,2325
167599,2020-05-22,Wexford,Michigan,26165.0,2
170557,2020-05-23,Alcona,Michigan,26001.0,1
170558,2020-05-23,Allegan,Michigan,26005.0,7
170559,2020-05-23,Alpena,Michigan,26007.0,9
170560,2020-05-23,Antrim,Michigan,26009.0,0
170561,2020-05-23,Arenac,Michigan,26011.0,1
170562,2020-05-23,Baraga,Michigan,26013.0,0
170563,2020-05-23,Barry,Michigan,26015.0,2
170564,2020-05-23,Bay,Michigan,26017.0,19
170565,2020-05-23,Benzie,Michigan,26019.0,0
170566,2020-05-23,Berrien,Michigan,26021.0,42
170567,2020-05-23,Branch,Michigan,26023.0,24
170568,2020-05-23,Calhoun,Michigan,26025.0,21
170569,2020-05-23,Cass,Michigan,26027.0,2
170570,2020-05-23,Charlevoix,Michigan,26029.0,1
170571,2020-05-23,Cheboygan,Michigan,26031.0,1
170572,2020-05-23,Chippewa,Michigan,26033.0,0
170573,2020-05-23,Clare,Michigan,26035.0,2
170574,2020-05-23,Clinton,Michigan,26037.0,10
170575,2020-05-23,Crawford,Michigan,26039.0,5
170576,2020-05-23,Delta,Michigan,26041.0,2
170577,2020-05-23,Dickinson,Michigan,26043.0,2
170578,2020-05-23,Eaton,Michigan,26045.0,6
170579,2020-05-23,Emmet,Michigan,26047.0,2
170580,2020-05-23,Genesee,Michigan,26049.0,240
170581,2020-05-23,Gladwin,Michigan,26051.0,1
170582,2020-05-23,Gogebic,Michigan,26053.0,1
170583,2020-05-23,Grand Traverse,Michigan,26055.0,5
170584,2020-05-23,Gratiot,Michigan,26057.0,5
170585,2020-05-23,Hillsdale,Michigan,26059.0,24
170586,2020-05-23,Houghton,Michigan,26061.0,0
170587,2020-05-23,Huron,Michigan,26063.0,1
170588,2020-05-23,Ingham,Michigan,26065.0,25
170589,2020-05-23,Ionia,Michigan,26067.0,3
170590,2020-05-23,Iosco,Michigan,26069.0,9
170591,2020-05-23,Isabella,Michigan,26073.0,7
170592,2020-05-23,Jackson,Michigan,26075.0,45
170593,2020-05-23,Kalamazoo,Michigan,26077.0,47
170594,2020-05-23,Kalkaska,Michigan,26079.0,2
170595,2020-05-23,Kent,Michigan,26081.0,67
170596,2020-05-23,Lake,Michigan,26085.0,0
170597,2020-05-23,Lapeer,Michigan,26087.0,33
170598,2020-05-23,Leelanau,Michigan,26089.0,0
170599,2020-05-23,Lenawee,Michigan,26091.0,6
170600,2020-05-23,Livingston,Michigan,26093.0,27
170601,2020-05-23,Luce,Michigan,26095.0,0
170602,2020-05-23,Mackinac,Michigan,26097.0,0
170603,2020-05-23,Macomb,Michigan,26099.0,783
170604,2020-05-23,Manistee,Michigan,26101.0,0
170605,2020-05-23,Marquette,Michigan,26103.0,10
170606,2020-05-23,Mason,Michigan,26105.0,0
170607,2020-05-23,Mecosta,Michigan,26107.0,2
170608,2020-05-23,Menominee,Michigan,26109.0,0
170609,2020-05-23,Midland,Michigan,26111.0,8
170610,2020-05-23,Missaukee,Michigan,26113.0,1
170611,2020-05-23,Monroe,Michigan,26115.0,19
170612,2020-05-23,Montcalm,Michigan,26117.0,1
170613,2020-05-23,Montmorency,Michigan,26119.0,0
170614,2020-05-23,Muskegon,Michigan,26121.0,28
170615,2020-05-23,Newaygo,Michigan,26123.0,0
170616,2020-05-23,Oakland,Michigan,26125.0,954
170617,2020-05-23,Oceana,Michigan,26127.0,2
170618,2020-05-23,Ogemaw,Michigan,26129.0,0
170619,2020-05-23,Osceola,Michigan,26133.0,0
170620,2020-05-23,Oscoda,Michigan,26135.0,1
170621,2020-05-23,Otsego,Michigan,26137.0,10
170622,2020-05-23,Ottawa,Michigan,26139.0,26
170623,2020-05-23,Presque Isle,Michigan,26141.0,0
170624,2020-05-23,Roscommon,Michigan,26143.0,0
170625,2020-05-23,Saginaw,Michigan,26145.0,105
170626,2020-05-23,Sanilac,Michigan,26151.0,5
170627,2020-05-23,Schoolcraft,Michigan,26153.0,0
170628,2020-05-23,Shiawassee,Michigan,26155.0,24
170629,2020-05-23,St. Clair,Michigan,26147.0,34
170630,2020-05-23,St. Joseph,Michigan,26149.0,2
170631,2020-05-23,Tuscola,Michigan,26157.0,23
170632,2020-05-23,Unknown,Michigan,,4
170633,2020-05-23,Van Buren,Michigan,26159.0,6
170634,2020-05-23,Washtenaw,Michigan,26161.0,103
170635,2020-05-23,Wayne,Michigan,26163.0,2363
170636,2020-05-23,Wexford,Michigan,26165.0,2
173599,2020-05-24,Alcona,Michigan,26001.0,1
173600,2020-05-24,Allegan,Michigan,26005.0,7
173601,2020-05-24,Alpena,Michigan,26007.0,9
173602,2020-05-24,Antrim,Michigan,26009.0,0
173603,2020-05-24,Arenac,Michigan,26011.0,1
173604,2020-05-24,Baraga,Michigan,26013.0,0
173605,2020-05-24,Barry,Michigan,26015.0,2
173606,2020-05-24,Bay,Michigan,26017.0,19
173607,2020-05-24,Benzie,Michigan,26019.0,0
173608,2020-05-24,Berrien,Michigan,26021.0,42
173609,2020-05-24,Branch,Michigan,26023.0,24
173610,2020-05-24,Calhoun,Michigan,26025.0,21
